views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate,community_label_leiden
5228,0,1528,2014-07-27,2018-10-02,61661,0,DE,1,0
1178673,0,1870,2013-08-29,2018-10-12,166227,0,PL,0,57
3858,1,1704,2014-02-10,2018-10-11,133336,0,DA,0,111
968,0,1387,2014-12-20,2018-10-07,73471,0,DE,0,0
125857,1,1822,2013-10-16,2018-10-12,48041,0,PL,1,57
69143,0,2869,2010-12-01,2018-10-09,27337,0,RU,1,3
1685,0,263,2018-01-12,2018-10-02,108965,0,ES,0,2
192013,0,1656,2014-03-31,2018-10-12,1158,0,RU,1,3
70062,1,2303,2012-06-21,2018-10-11,84583,0,DE,0,0
3721,0,1898,2013-05-12,2018-07-23,60344,0,EN,0,81
4893,1,1148,2015-08-19,2018-10-10,95473,0,DE,1,0
6277,0,1189,2015-07-03,2018-10-04,167586,0,ES,0,2
11427,0,1064,2015-11-12,2018-10-11,86103,0,RU,1,3
1168078,0,1736,2014-01-10,2018-10-12,164898,0,RU,0,3
41356,0,2748,2011-02-28,2018-09-07,157362,0,EN,0,28
87918,1,1957,2013-05-18,2018-09-26,122957,0,DE,0,0
1235,0,837,2016-06-27,2018-10-12,6780,0,RU,0,3
6944848,0,1966,2013-05-25,2018-10-12,155857,0,RU,0,3
1402,0,1012,2016-01-04,2018-10-12,32179,0,DE,1,0
84837,0,409,2017-08-29,2018-10-12,157650,0,RU,1,3
16283,0,2105,2012-12-31,2018-10-06,152200,0,EN,0,28
1502,1,690,2016-10-27,2018-09-17,138572,0,DE,0,0
865,0,1639,2014-04-13,2018-10-08,426,0,FR,0,1
3720963,0,2203,2012-09-30,2018-10-12,51654,0,DE,0,0
1804,0,155,2018-05-10,2018-10-12,130962,0,DE,1,0
1714,1,250,2018-01-31,2018-10-08,114879,0,FR,1,1
692,1,1493,2014-09-10,2018-10-12,67351,0,DE,0,0
12675,0,1009,2016-01-07,2018-10-12,106740,0,KO,0,38
91740,0,2782,2011-02-24,2018-10-07,105974,0,ZH,1,8
1090,0,516,2017-05-09,2018-10-07,28023,0,FR,0,1
581,0,1991,2013-04-26,2018-10-08,106379,0,FR,0,1
5283,1,892,2016-05-02,2018-10-11,47749,0,ES,1,2
1190,0,545,2017-04-15,2018-10-12,142841,0,FR,0,1
21861,1,577,2017-03-14,2018-10-12,44181,0,NL,1,85
1551,0,218,2018-02-19,2018-09-25,160683,0,PL,0,57
7393,0,967,2016-02-16,2018-10-10,1378,0,ES,0,2
3406,1,1377,2015-01-03,2018-10-11,59651,0,FR,0,1
21668,1,2244,2012-08-20,2018-10-12,141696,0,EN,1,85
28789,1,1500,2014-09-03,2018-10-12,48747,0,PT,1,16
9129,0,1042,2015-12-05,2018-10-12,54713,0,DE,1,0
9216,0,1461,2014-10-06,2018-10-06,78207,0,ZH,1,8
688306,0,2454,2012-01-18,2018-10-07,43355,0,ZH,0,8
7103,0,1942,2013-06-16,2018-10-10,18079,0,FR,1,1
718,0,2950,2009-05-29,2017-06-26,56785,1,EN,0,28
4341,1,2111,2012-12-25,2018-10-06,45129,0,DE,0,0
2728,1,1068,2015-10-26,2018-09-28,165430,0,DE,0,0
15990,0,622,2017-01-28,2018-10-12,58185,0,EN,1,16
3140,1,1327,2015-02-22,2018-10-11,846,0,ZH,0,8
46442,1,1719,2014-01-27,2018-10-12,150294,0,DE,1,0
63794,1,1353,2015-01-28,2018-10-12,46443,0,DE,1,0
2538586,0,1346,2015-02-04,2018-10-12,97027,0,RU,0,3
32212,0,2110,2012-12-31,2018-10-11,37284,0,RU,1,3
300320,0,1114,2015-09-18,2018-10-06,30883,0,KO,0,38
2576,0,603,2017-02-15,2018-10-11,25410,0,ES,1,2
156437,0,3819,2008-04-28,2018-10-12,99223,0,NL,1,85
10930,0,1511,2014-08-18,2018-10-07,10596,0,SV,1,50
809,0,905,2016-04-19,2018-10-11,151728,0,DE,0,0
16778,0,797,2016-08-06,2018-10-12,77660,0,KO,1,38
837,0,263,2018-01-21,2018-10-11,100543,0,EN,1,72
1716768,1,2962,2010-09-02,2018-10-12,86372,0,EN,0,28
10893,1,1731,2014-01-15,2018-10-12,100311,0,DE,0,0
2795,0,2258,2012-08-01,2018-10-07,75432,0,DE,0,0
288,1,738,2016-09-01,2018-09-09,39011,0,FR,0,1
14322,0,1661,2014-03-26,2018-10-12,131021,0,KO,0,38
3403,0,859,2016-05-10,2018-09-16,22143,0,NL,1,85
12124,0,512,2017-05-12,2018-10-06,133603,0,ZH,1,8
1535646,0,1707,2014-02-08,2018-10-12,78090,0,ES,1,2
4237,1,1618,2014-04-25,2018-09-29,38468,0,DE,1,0
5517,1,2455,2012-01-22,2018-10-12,146268,0,FI,1,81
4353,0,2187,2012-09-15,2018-09-11,57163,0,FR,0,1
4680,0,1886,2013-08-13,2018-10-12,154351,0,FR,0,1
1356,0,1632,2014-04-24,2018-10-12,136070,0,ES,0,2
24173,1,1533,2014-08-01,2018-10-12,138943,0,RU,1,3
29861,0,732,2016-10-01,2018-10-03,128363,0,RU,1,3
16410,1,1527,2014-07-26,2018-09-30,149827,0,ZH,1,8
8744,0,2075,2013-01-30,2018-10-06,85203,0,PL,0,57
20216,0,827,2016-07-07,2018-10-12,160227,0,ES,1,2
25301,0,415,2017-08-23,2018-10-12,13832,0,DE,1,0
7186,0,722,2016-10-20,2018-10-12,85698,0,KO,0,38
553,1,1809,2013-10-25,2018-10-08,159907,0,ZH,0,8
1362,0,344,2017-11-01,2018-10-11,7437,0,ES,1,2
526054,0,1953,2013-06-07,2018-10-12,79984,0,RU,0,3
14832,1,1918,2013-07-12,2018-10-12,100531,0,ES,1,2
6393,0,2512,2011-11-26,2018-10-12,123008,0,FR,0,1
7259,1,1959,2013-05-24,2018-10-04,165128,0,SV,1,50
57317,0,2104,2013-01-07,2018-10-12,160984,0,ES,1,2
5347,0,918,2016-04-02,2018-10-07,166159,0,ES,1,2
1073,0,1340,2015-01-14,2018-09-15,31488,0,FR,0,1
35630,1,2827,2010-12-21,2018-09-17,47242,0,EN,1,28
3057,1,2128,2012-11-30,2018-09-28,44841,0,RU,0,3
24995,0,1007,2016-01-08,2018-10-11,22478,0,ZH,1,8
9379,1,491,2017-06-08,2018-10-12,56040,0,DE,1,0
28002,0,2474,2011-12-16,2018-09-24,52961,0,FR,0,1
98491,0,1951,2013-06-09,2018-10-12,90236,0,EN,1,1
2186,1,1848,2013-09-20,2018-10-12,142354,0,ZH,0,8
345297,1,1727,2014-01-19,2018-10-12,38275,0,PL,0,57
2831,0,1341,2015-02-03,2018-10-06,11545,0,FR,1,1
888,0,181,2018-04-14,2018-10-12,129960,0,ES,0,2
1090,0,1823,2013-07-22,2018-07-19,92244,0,EN,0,28
13589,1,1357,2015-01-22,2018-10-10,59743,0,DE,1,0
3390,1,1123,2015-09-15,2018-10-12,37615,0,ES,1,2
473,0,577,2017-03-13,2018-10-11,86032,0,IT,0,41
6834,0,599,2017-02-20,2018-10-12,49283,0,DE,1,0
2005,0,1321,2015-02-28,2018-10-11,127889,0,DE,0,0
1630,0,1355,2015-01-26,2018-10-12,85300,0,DE,0,0
1220,0,1214,2015-06-12,2018-10-08,72441,0,FR,0,1
5725,0,572,2017-02-26,2018-09-21,92433,0,TR,1,72
58941,0,867,2016-05-28,2018-10-12,60491,0,RU,1,3
185194,1,2583,2011-09-15,2018-10-11,121290,0,EN,1,28
5406,1,641,2017-01-09,2018-10-12,48629,0,DE,1,0
12032,0,743,2016-09-23,2018-10-06,30137,0,RU,1,3
32632,1,428,2017-08-10,2018-10-12,134098,0,PT,1,16
3238,0,974,2016-02-10,2018-10-11,5927,0,FR,1,1
9349,1,1005,2015-12-28,2018-09-28,14866,0,DE,1,0
11643,1,984,2016-01-29,2018-10-09,79303,0,FR,1,1
473392,0,2312,2012-06-13,2018-10-12,54669,0,EN,0,50
100284,1,1784,2013-11-23,2018-10-12,125817,0,ZH,0,8
27238,1,1345,2015-02-05,2018-10-12,101077,0,DE,1,0
1237,0,832,2016-06-27,2018-10-07,84628,0,TR,0,72
66552,1,958,2016-02-27,2018-10-12,99277,0,IT,0,41
31020,0,1317,2015-03-04,2018-10-11,59062,0,TR,1,72
8525,0,1374,2015-01-07,2018-10-12,90659,0,RU,0,3
7907,0,885,2016-05-09,2018-10-11,86684,0,ES,1,2
5618,0,353,2017-10-21,2018-10-09,46340,0,IT,0,41
145491,0,1283,2015-04-08,2018-10-12,145728,0,RU,0,3
12766,0,2535,2011-11-03,2018-10-12,148958,0,EN,1,1
25748189,1,2492,2011-12-16,2018-10-12,138327,0,RU,0,3
84885,0,1203,2015-06-27,2018-10-12,101003,0,IT,0,41
1818,0,941,2016-02-28,2018-09-26,3973,0,FR,0,1
1879,0,1711,2014-02-04,2018-10-12,83311,0,ZH,0,8
2336,0,1817,2013-10-19,2018-10-10,127260,0,FR,1,1
3447,0,455,2017-07-14,2018-10-12,151922,0,IT,1,41
135932,0,3270,2009-10-29,2018-10-12,13715,0,ZH,0,8
4321,1,775,2016-08-28,2018-10-12,64777,0,DE,1,0
36178,1,1138,2015-08-30,2018-10-11,104966,0,PT,1,16
277347,0,969,2016-02-16,2018-10-12,30901,0,KO,0,38
3642,0,1155,2015-08-13,2018-10-11,151561,0,RU,0,3
20842,0,1779,2013-11-28,2018-10-12,128277,0,DE,1,0
13424,1,820,2016-07-14,2018-10-12,50314,0,FR,1,1
11538,0,1946,2013-06-14,2018-10-12,20249,0,ES,1,2
2824,0,762,2016-09-10,2018-10-12,126736,0,ES,1,2
48747,0,2068,2013-02-12,2018-10-12,18543,0,RU,1,3
416871,1,873,2016-05-22,2018-10-12,114950,0,RU,0,3
592,0,1283,2015-04-02,2018-10-06,101996,0,ES,0,2
2596,0,751,2016-09-19,2018-10-10,104501,0,ES,1,2
202701,0,949,2016-03-07,2018-10-12,27143,0,RU,1,3
324,1,1527,2014-07-17,2018-09-21,145813,0,ES,0,2
7356,0,512,2017-05-18,2018-10-12,138186,0,DE,1,0
1498977,0,841,2016-06-23,2018-10-12,1140,0,RU,0,3
11759,1,2446,2012-01-31,2018-10-12,18603,0,DE,1,0
2239736,0,2122,2012-12-20,2018-10-12,125357,0,ES,0,2
69263,1,1548,2014-07-15,2018-10-10,96553,0,NO,1,50
2628,0,1283,2015-04-07,2018-10-11,86220,0,CS,0,89
12257,0,2434,2012-02-12,2018-10-12,1828,0,CS,0,89
21290,1,747,2016-09-20,2018-10-07,25214,0,RU,1,3
14512,0,847,2016-06-17,2018-10-12,108149,0,JA,1,42
5725,0,384,2017-09-23,2018-10-12,46888,0,DE,1,0
4597,1,503,2017-05-18,2018-10-03,64433,0,DE,1,0
33499,1,3220,2009-12-14,2018-10-08,139439,0,ZH,0,8
4194,1,727,2016-10-13,2018-10-10,79209,0,DE,1,0
6574,0,569,2017-03-20,2018-10-10,133793,0,DE,0,0
2912,1,759,2016-09-08,2018-10-07,88527,0,EN,1,2
706828,0,2209,2012-09-24,2018-10-12,415,0,TR,1,72
1007,1,1411,2014-10-31,2018-09-11,59201,0,EN,0,81
1212,0,902,2016-02-27,2018-08-17,167595,0,DE,0,0
284,0,1495,2014-09-01,2018-10-05,128260,0,PT,0,16
1950,1,1689,2014-02-17,2018-10-03,58167,0,DE,0,0
747,0,173,2018-04-22,2018-10-12,63064,0,DE,0,0
62873,1,1150,2015-08-19,2018-10-12,132345,0,DE,1,0
280418,1,868,2016-05-27,2018-10-12,63157,0,FR,0,1
290280,0,1996,2013-04-25,2018-10-12,63566,0,RU,0,3
4740,1,1110,2015-09-09,2018-09-23,121840,0,ES,1,2
880,1,1069,2015-11-08,2018-10-12,21919,0,DE,0,0
10419,1,3068,2010-04-22,2018-09-15,71558,0,EN,0,28
50529,0,1159,2015-08-10,2018-10-12,148785,0,DE,1,0
4226,0,1968,2013-05-23,2018-10-12,63592,0,EN,0,0
32943,1,1173,2015-07-27,2018-10-12,13550,0,TR,1,72
55110,1,1172,2015-07-28,2018-10-12,159383,0,FR,1,1
4584,0,1763,2013-12-14,2018-10-12,79283,0,IT,1,41
56792,0,2361,2012-04-18,2018-10-05,67597,0,FR,1,1
1826,0,2133,2012-12-09,2018-10-12,51292,0,DE,0,0
2366,0,2128,2012-12-05,2018-10-03,163164,0,FR,0,1
1737,1,562,2017-03-10,2018-09-23,97037,0,CS,0,89
532,0,1000,2016-01-16,2018-10-12,85682,0,ES,0,2
2217,0,953,2016-02-27,2018-10-07,42295,0,TR,1,72
65163,1,1103,2015-09-27,2018-10-04,115705,0,DE,1,0
13333,0,1370,2015-01-10,2018-10-11,133982,0,NL,1,85
48354,1,2410,2012-03-06,2018-10-11,68864,0,SV,1,50
120037,0,2464,2012-01-13,2018-10-12,130128,0,JA,1,42
4734,1,1436,2014-11-02,2018-10-08,77216,0,DE,1,0
4666,1,1532,2014-08-02,2018-10-12,60577,0,NO,0,50
1251,0,689,2016-11-21,2018-10-11,23159,0,IT,0,41
934,0,1427,2014-09-23,2018-08-20,124022,0,RU,0,3
71986,1,1592,2014-06-03,2018-10-12,92673,0,DE,1,0
18903,0,1774,2013-12-03,2018-10-12,7676,0,FR,1,1
11768659,0,2427,2012-02-19,2018-10-12,101142,0,PL,0,57
3820,0,2497,2011-12-11,2018-10-12,151348,0,DE,1,0
3929,0,1926,2013-06-21,2018-09-29,1903,0,EN,0,38
37327,1,1318,2015-03-04,2018-10-12,155440,0,FR,1,1
21885,0,823,2016-07-11,2018-10-12,157279,0,PT,1,16
136137,0,3734,2008-06-22,2018-09-12,79703,0,EN,1,28
2144,0,311,2017-12-01,2018-10-08,129907,0,DE,0,0
1163,0,1511,2014-08-16,2018-10-05,67086,0,FR,0,1
89092,1,3924,2008-01-13,2018-10-11,137026,0,EN,1,28
1098,0,2257,2012-08-05,2018-10-10,110391,0,DE,0,0
1299081,0,1440,2014-11-02,2018-10-12,90524,0,FR,0,1
351439,1,2568,2011-10-01,2018-10-12,100092,0,EN,1,28
3513,1,937,2016-03-19,2018-10-12,68589,0,ES,1,2
1734,0,1146,2015-08-04,2018-09-23,105052,0,ZH,0,8
2062,0,1139,2015-08-30,2018-10-12,112241,0,DE,0,0
399,0,719,2016-10-23,2018-10-12,167735,0,DE,0,0
659,1,1928,2013-06-30,2018-10-10,147758,0,FR,0,1
8843,0,906,2016-04-19,2018-10-12,143132,0,ZH,0,8
555,1,1826,2013-10-09,2018-10-09,125134,0,IT,0,41
5508,1,1266,2015-04-25,2018-10-12,34563,0,DE,1,0
459,0,2439,2011-12-23,2018-08-27,51989,0,ZH,0,8
3704,1,975,2016-02-10,2018-10-12,165021,0,CS,1,89
5763,0,674,2016-09-15,2018-07-21,2108,0,IT,1,41
162252,0,1788,2013-11-19,2018-10-12,115202,0,RU,1,3
38102,1,3019,2010-07-07,2018-10-12,4273,0,EN,1,28
18688,0,2260,2012-08-01,2018-10-09,108580,0,FR,1,1
9274,0,2113,2012-12-29,2018-10-12,134708,0,ES,1,2
7474,0,1944,2013-06-16,2018-10-12,130330,0,ES,0,2
3502,0,1240,2015-05-20,2018-10-11,75167,0,DE,1,0
1268,1,711,2016-10-25,2018-10-06,115207,0,ES,0,2
1426858,0,3593,2008-12-10,2018-10-12,59889,0,RU,0,3
6545,1,2242,2012-08-22,2018-10-12,78762,0,FR,1,1
5178,1,1838,2013-09-30,2018-10-12,37080,0,FR,0,1
6621,0,834,2016-06-30,2018-10-12,64875,0,EN,1,8
5573,0,1503,2014-08-31,2018-10-12,104255,0,IT,0,41
22399,1,2586,2011-09-13,2018-10-12,73771,0,DE,0,0
1757,0,1213,2015-06-09,2018-10-04,114859,0,FR,0,1
23131,1,1445,2014-10-28,2018-10-12,1063,0,ES,1,2
39776,0,774,2016-08-29,2018-10-12,2596,0,RU,1,3
2043,0,1629,2014-04-26,2018-10-11,4292,0,ES,1,2
7847,1,1406,2014-12-05,2018-10-11,154303,0,DE,1,0
10030,0,1602,2014-05-24,2018-10-12,20834,0,FR,0,1
2416,0,1286,2015-03-26,2018-10-02,48569,0,FR,1,1
653,1,1878,2013-08-12,2018-10-03,137028,0,DE,0,0
33588,1,1938,2013-06-22,2018-10-12,153231,0,DE,1,0
19480,1,1153,2015-08-16,2018-10-12,59650,0,DE,1,0
2377,0,849,2016-06-15,2018-10-12,138144,0,JA,0,42
73054,0,2510,2011-11-25,2018-10-09,92538,0,EN,1,28
13133,1,1695,2014-02-18,2018-10-10,60342,0,DE,1,0
76203,1,1619,2014-05-06,2018-10-11,82807,0,FR,1,1
238827,1,1634,2014-04-22,2018-10-12,122056,0,FR,0,1
1343,1,1366,2015-01-09,2018-10-06,3674,0,ES,1,2
191267,1,1424,2014-11-18,2018-10-12,127100,0,DE,0,0
1939,1,756,2016-09-16,2018-10-12,126530,0,DE,0,0
5166,0,1454,2014-09-17,2018-09-10,126411,0,DE,0,0
6477,1,2350,2012-05-05,2018-10-11,5945,0,DE,1,0
3803,0,2032,2013-03-13,2018-10-05,88774,0,FR,1,1
7016,0,2207,2012-09-26,2018-10-12,79853,0,FR,1,1
25544,1,1071,2015-10-30,2018-10-05,77810,0,IT,1,41
131537,1,2161,2012-11-11,2018-10-12,124677,0,ES,1,2
6467,0,2257,2012-08-04,2018-10-09,59065,0,ZH,0,8
8637,1,836,2016-06-28,2018-10-12,65367,0,FR,1,1
2161,1,1823,2013-10-13,2018-10-10,124508,0,IT,1,41
8,0,1409,2014-07-25,2018-06-03,64694,1,EN,0,0
8194,1,1961,2013-05-26,2018-10-08,38537,0,FR,1,1
7806,1,1416,2014-11-09,2018-09-25,30814,0,DE,1,0
1987,0,509,2017-05-21,2018-10-12,43607,0,ES,1,2
72177,0,3033,2010-06-23,2018-10-12,24773,0,EN,1,28
15049,0,725,2016-10-17,2018-10-12,151790,0,KO,0,38
6242,1,1515,2014-08-19,2018-10-12,8569,0,ES,1,2
1522,0,1283,2015-04-03,2018-10-07,116712,0,ES,0,2
12132,1,1459,2014-10-14,2018-10-12,122513,0,RU,0,3
1947,0,1831,2013-10-01,2018-10-06,142818,0,RU,0,3
26100,0,1201,2015-06-29,2018-10-12,164419,0,RU,1,3
2833,0,698,2016-11-12,2018-10-11,97895,0,FI,0,81
1024,1,1876,2013-08-15,2018-10-04,27960,0,FR,0,1
34702,0,717,2016-10-25,2018-10-12,103835,0,KO,1,38
601,0,416,2017-08-19,2018-10-09,26702,0,FR,0,1
46720,1,1943,2013-06-17,2018-10-12,96538,0,DE,1,0
2657,0,591,2017-02-28,2018-10-12,88557,0,FR,0,1
1103,1,1934,2013-06-26,2018-10-12,142696,0,EN,0,28
15141,0,2232,2012-09-01,2018-10-12,21772,0,ES,1,2
25533,1,1927,2013-07-03,2018-10-12,37870,0,ES,1,2
7862,1,409,2017-08-29,2018-10-12,141128,0,PT,1,16
2427,1,1242,2015-05-15,2018-10-08,154425,0,ES,0,2
143483,0,1819,2013-10-19,2018-10-12,6445,0,FR,1,1
9020,1,2098,2013-01-13,2018-10-12,43021,0,NO,1,50
4964,1,2219,2012-09-13,2018-10-11,70124,0,DE,1,0
33708,0,2185,2012-10-07,2018-10-01,119871,0,FR,0,1
39203,1,1539,2014-07-26,2018-10-12,86826,0,DE,1,0
7225,1,1655,2014-03-31,2018-10-11,152300,0,FI,0,81
2766,0,3009,2010-07-17,2018-10-12,39081,0,ES,1,2
878,0,1166,2015-08-03,2018-10-12,89384,0,CS,0,89
1465,0,1336,2015-01-24,2018-09-21,7801,0,IT,0,41
47181,0,1443,2014-10-29,2018-10-11,14499,0,SV,1,50
1256,0,477,2017-06-17,2018-10-07,115642,0,TR,0,72
3006,0,1165,2015-07-29,2018-10-06,126161,0,FR,1,1
777,0,686,2016-11-17,2018-10-04,26526,0,IT,0,41
3668,1,605,2017-02-14,2018-10-12,125763,0,ZH,0,8
1030,1,2285,2012-06-30,2018-10-02,87349,0,FI,0,81
3131,0,1507,2014-08-27,2018-10-12,34316,0,PT,1,16
2401,1,1534,2014-06-30,2018-09-11,122696,0,FR,0,1
2536,0,992,2016-01-23,2018-10-11,107370,0,CS,0,89
38124,0,1149,2015-08-20,2018-10-12,57225,0,RU,1,3
734,0,579,2017-01-19,2018-08-21,88940,0,FR,0,1
2210,1,737,2016-09-30,2018-10-07,44083,0,PT,0,16
2011,0,2148,2012-11-24,2018-10-12,106506,0,ES,1,2
5474,0,1982,2013-04-26,2018-09-29,135165,0,PL,0,57
431,1,1383,2014-12-05,2018-09-18,96753,0,FI,0,81
329,0,438,2017-07-31,2018-10-12,42160,0,ZH,0,38
1090,0,243,2018-02-11,2018-10-12,2023,0,FR,1,1
10010,0,191,2018-04-04,2018-10-12,11351,0,FR,1,1
20057,0,1297,2015-03-23,2018-10-10,63629,0,FR,1,1
654,1,2922,2010-10-12,2018-10-12,78866,0,ZH,0,8
1778,0,2015,2013-04-05,2018-10-11,159322,0,EN,0,3
1997,0,1279,2015-04-12,2018-10-12,83644,0,SV,0,50
25585,0,2258,2012-08-02,2018-10-08,45789,0,SV,0,50
744,0,1865,2013-08-30,2018-10-08,85626,0,ZH,0,8
20728,0,2271,2012-07-24,2018-10-12,53958,0,FI,1,81
9355,0,1705,2014-01-27,2018-09-28,1700,0,ES,1,2
17978,0,877,2016-05-18,2018-10-12,160544,0,PL,1,57
3106,0,1736,2014-01-09,2018-10-11,93462,0,RU,1,3
172087,1,1657,2014-03-19,2018-10-01,80490,0,DE,0,0
150232,1,2454,2012-01-22,2018-10-11,165653,0,RU,1,3
3565,1,414,2017-08-24,2018-10-12,78775,0,ES,0,2
775,0,1357,2013-10-13,2017-07-01,30629,1,JA,0,42
3181,0,1781,2013-11-20,2018-10-06,42576,0,FR,0,1
28511,1,2085,2013-01-26,2018-10-12,40930,0,DE,1,0
882,0,486,2017-06-07,2018-10-06,110237,0,ES,0,2
13612,1,1460,2014-10-13,2018-10-12,104504,0,JA,1,42
12572,1,1856,2013-09-12,2018-10-12,11473,0,NL,1,85
862763,0,174,2018-04-21,2018-10-12,71033,0,IT,0,41
5241,1,1145,2015-08-24,2018-10-12,76107,0,PT,1,16
2905,0,1605,2014-05-20,2018-10-11,166036,0,FI,0,81
63042,0,2016,2013-04-05,2018-10-12,142305,0,FR,1,1
9287,0,3043,2010-06-08,2018-10-07,10734,0,FR,0,1
1700,0,360,2017-10-14,2018-10-09,137224,0,PT,0,16
5677,0,1090,2015-10-18,2018-10-12,126896,0,PL,1,57
26881,0,2393,2012-03-24,2018-10-12,4543,0,DE,0,0
3075489,1,1307,2015-03-15,2018-10-12,72822,0,DE,0,0
919,0,1942,2013-06-13,2018-10-07,144386,0,FR,0,1
159817,1,1884,2013-08-15,2018-10-12,78427,0,ES,0,2
988,0,1175,2015-07-22,2018-10-09,83265,0,SV,0,50
2419,0,1358,2015-01-16,2018-10-05,43781,0,ES,0,2
21521,1,1278,2015-04-13,2018-10-12,83943,0,RU,1,3
235562,0,1564,2014-07-01,2018-10-12,154143,0,FI,0,81
15960,0,1144,2015-08-24,2018-10-11,83407,0,ES,1,2
5629,0,981,2016-02-03,2018-10-11,65875,0,RU,1,3
6998,1,1113,2015-09-23,2018-10-10,80434,0,DE,0,0
55308,0,554,2017-04-06,2018-10-12,59906,0,IT,1,41
7651,1,976,2016-02-09,2018-10-12,39984,0,DE,1,0
29005,0,1043,2015-12-04,2018-10-12,123277,0,RU,1,3
64331,1,3077,2010-05-10,2018-10-12,128161,0,EN,1,28
469285,0,1557,2014-07-08,2018-10-12,78607,0,CS,0,89
9912,0,1197,2015-06-29,2018-10-08,5433,0,ES,1,2
8291,0,1298,2015-03-24,2018-10-12,76306,0,DE,1,0
9504,1,2080,2013-01-31,2018-10-12,134245,0,DE,1,0
9107,0,674,2016-11-30,2018-10-05,609,0,FR,1,1
376088,0,1419,2014-11-23,2018-10-12,107127,0,RU,0,3
46642,1,951,2016-03-05,2018-10-12,22678,0,DE,1,0
130663,0,2564,2011-10-05,2018-10-12,115903,0,RU,0,3
133,0,1932,2013-03-28,2018-07-12,122318,1,PL,0,57
3633,0,363,2017-10-14,2018-10-12,121105,0,DE,1,0
4035,1,1219,2015-06-07,2018-10-08,10293,0,DE,0,0
8832,1,1538,2014-07-21,2018-10-06,149956,0,EN,0,38
598,1,818,2016-07-10,2018-10-06,154445,0,RU,0,3
25481,1,2740,2011-04-07,2018-10-07,143252,0,EN,0,28
279460,0,1256,2015-05-05,2018-10-12,88906,0,RU,0,3
61171,1,1636,2014-04-20,2018-10-12,132565,0,DE,1,0
7696,0,1938,2013-05-08,2018-08-28,907,0,FR,0,1
16951,0,2102,2013-01-09,2018-10-12,62995,0,PL,1,57
977,0,1539,2014-07-25,2018-10-11,162917,0,ES,0,2
4183,0,945,2016-02-27,2018-09-29,42800,0,FR,1,1
1025413,0,1107,2015-10-01,2018-10-12,36204,0,PL,0,57
117191,1,2928,2010-10-06,2018-10-12,61588,0,DE,1,0
28471,0,2036,2013-03-16,2018-10-12,108552,0,RU,1,3
32270,1,1268,2015-04-23,2018-10-12,108045,0,ZH,1,8
20371,1,1832,2013-10-06,2018-10-12,84384,0,IT,1,41
5316,0,212,2018-03-14,2018-10-12,149170,0,FR,1,1
10482,1,797,2016-08-06,2018-10-12,103915,0,DE,1,0
172173,0,3058,2010-05-29,2018-10-12,4781,0,ZH,0,8
195,0,775,2016-08-11,2018-09-25,136552,0,PT,0,16
2878763,0,1993,2013-04-28,2018-10-12,42923,0,ES,0,2
2907,0,863,2016-05-13,2018-09-23,72697,0,JA,0,42
815,0,983,2016-01-28,2018-10-07,51896,0,PT,0,16
91665,1,1869,2013-08-30,2018-10-12,133302,0,DE,1,0
5750,0,1715,2014-01-31,2018-10-12,48721,0,ES,0,2
6803,0,2303,2012-05-15,2018-09-04,29081,0,PL,0,57
3203,1,1862,2013-09-06,2018-10-12,165873,0,DE,0,0
119962,1,1241,2015-05-19,2018-10-11,123821,0,FR,0,1
2317,1,1880,2013-08-19,2018-10-12,81455,0,ZH,0,8
11252,1,1818,2013-10-01,2018-09-23,29052,0,EN,0,50
21320,0,2437,2012-02-09,2018-10-12,53333,0,SV,1,50
1204,0,522,2017-05-08,2018-10-12,153806,0,DE,0,0
7233587,0,1496,2014-09-07,2018-10-12,28657,0,ZH,0,8
4276,1,580,2017-03-09,2018-10-10,94752,0,PT,1,16
5213,0,182,2018-04-10,2018-10-09,128691,0,FR,1,1
13908,1,1775,2013-12-02,2018-10-12,6840,0,ES,0,2
63619,0,2083,2013-01-28,2018-10-12,76778,0,FR,0,1
4793,0,441,2017-07-27,2018-10-11,87216,0,DE,1,0
56333,1,714,2016-10-28,2018-10-12,63606,0,DE,1,0
2964,0,2354,2011-11-29,2018-05-10,140348,1,DE,0,0
32913,0,2383,2012-03-22,2018-09-30,14698,0,ES,1,2
18262,1,704,2016-11-07,2018-10-12,25013,0,EN,1,38
8734,1,799,2016-08-04,2018-10-12,62855,0,PT,1,16
123715,1,1232,2015-05-29,2018-10-12,30415,0,DE,0,0
4143,0,1333,2015-02-06,2018-10-01,94389,0,RU,0,3
303,0,198,2018-03-06,2018-09-20,133661,0,IT,0,41
766,0,1695,2014-02-18,2018-10-10,109101,0,IT,0,41
61931,0,1925,2013-07-04,2018-10-11,106990,0,FR,0,1
158024,0,1060,2015-11-17,2018-10-12,38107,0,ES,0,2
8280,0,2004,2013-04-05,2018-09-30,124637,0,EN,1,28
4069,0,2863,2010-12-10,2018-10-12,52636,0,SV,0,50
9774,0,1770,2013-12-01,2018-10-06,65366,0,FR,1,1
14825,1,1272,2015-04-18,2018-10-11,14073,0,FI,1,81
14786,0,1525,2014-08-09,2018-10-12,131571,0,FR,0,1
8448,1,311,2017-12-05,2018-10-12,69009,0,TR,1,72
5184,1,1491,2014-09-11,2018-10-11,140578,0,FR,1,1
27284,1,1490,2014-09-13,2018-10-12,112297,0,DE,1,0
